33, 30, 34, Loretta Lynn,   All Time Gospel Favorites,   https://i.scdn.co/image/0fd6b2c897146c4be2063f563a3a33cfa229d52c
33, 30, 33, Merle Haggard,   Merle Haggard Greatest Hits (Live),   https://i.scdn.co/image/4c73cd6350152d3669a3a88c7bd50e7464379d42
38, 31, 49, George Jones,   Super Hits,   https://i.scdn.co/image/44fc57e78f78e87f36f747f87a5808203a54b8fe
51, 28, 29, Waylon Jennings,   I've Always Been Crazy,   https://i.scdn.co/image/601d050aa475f24dd54eadb7bbc607682c9cde1f
49, 31, 27, Merle Haggard,   Merle Haggard - 16 Biggest Hits,   https://i.scdn.co/image/478bdcdff0cf6c9c7979c99be92562e1b5aaac52
37, 24, 25, Waterloo Revival,   Front Row - EP,   https://i.scdn.co/image/07149221ed4e99bea36ce4e2b065572b76689474
38, 30, 22, Waylon Jennings,   Dreaming My Dreams (Remastered),   https://i.scdn.co/image/b61865e5fa7b26362491c7ab0a92bf5dac29f594
36, 25, 19, Brooks & Dunn,   Cowboy Town,   https://i.scdn.co/image/a3d1f6f8e987768f2a69990dbf9a1fe5238a0f74
37, 20, 20, George Jones,   One Woman Man,   https://i.scdn.co/image/2d4fdc300de2e839140c81c6d1240e2e43251b2e
36, 24, 15, Shania Twain,   Still The One: Live From Vegas,   https://i.scdn.co/image/646af3e047e68e9731b61ff62a1c03f1ff4eb646
36, 24, 15, Shania Twain,   Still The One: Live From Vegas,   https://i.scdn.co/image/0cfc0fb5c6aad856149adcf7eb560136a0a6af2a
78, 20, 29, Brett Eldredge,   Glow,   https://i.scdn.co/image/67cf4019c56eb660d6efe96c37c75f4c644dec99
85, 20, 21, Kin Club Of Fort St. John,   RockIN the Peace 2011,   https://i.scdn.co/image/aa6289169864fa61de5af0eecb7293375f4e92d9
66, 51, 30, Eric Church,   Mr. Misunderstood,   https://i.scdn.co/image/5d0a27dbff41d2652d3a19a0df7b5ac00bc899d4
66, 51, 30, Eric Church,   Mr. Misunderstood,   https://i.scdn.co/image/1a3758ede669be1c43ee3effbfb3da825d41f712
125, 26, 29, Maren Morris,   HERO (Deluxe Edition),   https://i.scdn.co/image/e6f9064c419e9865782d68ea03bd79ee5c1cdff3
125, 26, 29, Maren Morris,   HERO (Deluxe Edition),   https://i.scdn.co/image/e6f9064c419e9865782d68ea03bd79ee5c1cdff3
125, 37, 41, Brad Paisley,   Brad Paisley Christmas,   https://i.scdn.co/image/e5c6f72701c2b01338379cf1cab4ff8a40015347
124, 54, 42, George Jones,   The Gospel Collection: George Jones Sings The Greatest Stories Ever Told,   https://i.scdn.co/image/72a7428e761af517d1e572fc3497ba624276bd8c
127, 55, 43, George Jones,   The Gospel Collection: George Jones Sings The Greatest Stories Ever Told,   https://i.scdn.co/image/a32374b8f04c224ed348e627c4c33ce187dd8be6
121, 60, 50, George Jones,   It Don't Get Any Better Than This,   https://i.scdn.co/image/bb37cf3e63d4491ae0b55bf59359f2d0ed5c95bc
127, 58, 52, George Jones,   Bradley Barn Sessions,   https://i.scdn.co/image/b544bcd74068673eba814bc78fa10f65a9143095
118, 63, 60, Dolly Parton,   Burlap & Satin,   https://i.scdn.co/image/9b904bd3fae0b4ad58c774e292caa6855e9e02e7
118, 63, 60, Dolly Parton,   Burlap & Satin,   https://i.scdn.co/image/9b904bd3fae0b4ad58c774e292caa6855e9e02e7
111, 52, 49, George Jones,   Bradley Barn Sessions,   https://i.scdn.co/image/cd3a55b2f735bbb49a7f93d0cc9972d682487430
99, 46, 45, Vince Gill,   The Way Back Home,   https://i.scdn.co/image/f6c50d6eb4ce1886afe6976563a3623d5abf427c
84, 47, 58, Dolly Parton,   Great Balls Of Fire,   https://i.scdn.co/image/61a84647df74ce98b472f62758a2c9f15f0671dd
92, 41, 32, Waylon Jennings,   Greatest Hits,   https://i.scdn.co/image/f6226efbc2790875b8abb3c8874be190c13ad941
95, 52, 38, Chris Young,   It Must Be Christmas,   https://i.scdn.co/image/b618cbf37c9b82f25f9da21b13bf5b4270f17564
85, 56, 42, Loretta Lynn,   Blue Kentucky Girl,   https://i.scdn.co/image/069d5dc33d6b1387dc38e704ae4fde71b4930f00
82, 60, 46, Dolly Parton,   Just Between You and Me,   https://i.scdn.co/image/6931d0e67a7311030f44a14c13f40983fd0676d8
82, 60, 46, Dolly Parton,   Just Between You and Me,   https://i.scdn.co/image/6931d0e67a7311030f44a14c13f40983fd0676d8
86, 60, 47, Loretta Lynn,   Blue Kentucky Girl,   https://i.scdn.co/image/e07ad2f1e342ca6be6247cf6800b354ee0a4e811
94, 61, 47, Randy Travis,   Influence Vol. 1: The Man I Am,   https://i.scdn.co/image/ac9052e444c567144c2823bea02431672d570094
89, 62, 59, Patsy Cline,   Sweet Dreams: Her Complete Decca Masters (1960-1963),   https://i.scdn.co/image/2fdaf7900a2e84672af824dc20bf442cf5ab8c91
81, 62, 56, Waylon Jennings,   Waylon Sings Ol' Harlan,   https://i.scdn.co/image/c91204809e330a69e66a82cd4765f49c5d310907
84, 60, 49, Jerrod Niemann,   High Noon,   https://i.scdn.co/image/6257e1510a07d43119d7fae8ded7679c82a433db
74, 62, 49, Brad Paisley,   Norwegian Favorites,   https://i.scdn.co/image/79e4087ede53ae26f47b4e7f9c361529568baf5b
72, 62, 50, George Strait,   Always Never The Same,   https://i.scdn.co/image/aab52b68dd180d74138a2bb18c322f2fae4bcab2
72, 62, 50, George Strait,   Always Never The Same,   https://i.scdn.co/image/ef7334de2966022191c9359197ec3277ad478afc
74, 58, 55, George Jones,   High-Tech Redneck,   https://i.scdn.co/image/c296144bc8f72620ddb5f71cf2cc7630265f2ad3
77, 61, 58, Reba McEntire,   Sing It Now: Songs Of Faith & Hope,   https://i.scdn.co/image/94343c02397ffed62510d3c0c5fcf22e5481e62a
77, 61, 58, Reba McEntire,   Sing It Now: Songs Of Faith & Hope (Deluxe),   https://i.scdn.co/image/9efaf2f3e1efc46d951dadd6bd17a2053aeda7c7
77, 62, 59, Reba McEntire,   Sing It Now: Songs Of Faith & Hope (Deluxe),   https://i.scdn.co/image/0002e6eda8ab94e716e443324f7c653a4dcd277f
76, 62, 59, Reba McEntire,   Sing It Now: Songs Of Faith & Hope,   https://i.scdn.co/image/da38bc63bc9e3e4c7635783a70c058a2e7bcf072
70, 51, 53, George Jones,   We Love To Sing About Jesus,   https://i.scdn.co/image/1a83ff59f1af4e0f7e9216b6a057882e692cddae
64, 55, 57, Keith Urban,   Fuse,   https://i.scdn.co/image/16eeec5a67671405ddfd89063e8bcbc249442021
64, 55, 57, Keith Urban,   Fuse,   https://i.scdn.co/image/6e78aa62d082d09d89902f0b781a16aaded2d241
64, 55, 57, Keith Urban,   Fuse (Deluxe Edition),   https://i.scdn.co/image/cd51aaac1ece8c37c54b15030bb562657c2a3ef2
64, 55, 57, Keith Urban,   Fuse (Deluxe Edition),   https://i.scdn.co/image/8e4a53b8e9ad60774d8293aaf0f565ac61f0d5d8
64, 55, 57, Keith Urban,   Fuse,   https://i.scdn.co/image/16eeec5a67671405ddfd89063e8bcbc249442021
67, 63, 61, Willie Nelson,   To All The Girls...,   https://i.scdn.co/image/11a2e48a193c227a5595476dd42d178e539336c0
66, 63, 63, Waylon Jennings,   Waylon Forever,   https://i.scdn.co/image/e7d41d3131f18d7504d16644dbbdaefa6fcc0d24
71, 63, 57, Eric Church,   Sinners Like Me,   https://i.scdn.co/image/e802a28068bcf4c77a3247b64d988d59a0ccac50
66, 63, 59, Merle Haggard,   Working in Tennessee,   https://i.scdn.co/image/4d72705e25033490f248ffb8719502ea667721ad
66, 63, 59, Merle Haggard,   Working in Tennessee,   https://i.scdn.co/image/3e5c3eae20605dac0ee6eed45106d4d88c5b4176
67, 60, 56, Eric Church,   Sinners Like Me,   https://i.scdn.co/image/797f8f485fa49044881d396d8c104e3f2b5d7849
71, 57, 45, Merle Haggard,   Big City,   https://i.scdn.co/image/ac106a4543a04106d25d7c3aed8638bb9b9c3e3d
74, 56, 40, Willie Nelson,   You Don't Know Me: The Songs Of Cindy Walker,   https://i.scdn.co/image/837ead401811e7dc089e3a9f03fe872dc990af7c
64, 49, 38, Vince Gill,   Next Big Thing,   https://i.scdn.co/image/6763ff1ff2d4e92c75f6c1dc4415dab5d2164d78
64, 49, 35, Willie Nelson,   You Don't Know Me: The Songs Of Cindy Walker,   https://i.scdn.co/image/80286d8ce49d9aa6a4b495be0215ba1e2f55244b
73, 51, 45, George Jones,   George Jones,   https://i.scdn.co/image/c7e0b4088e147269c267707b61ef246ba3e6024c
69, 55, 43, George Jones,   Amazing Grace,   https://i.scdn.co/image/7783e3e6eef5c763f0bf0ce442bd3985073cd793
69, 55, 43, George Jones,   Amazing Grace,   https://i.scdn.co/image/eaf11e6388b11ec0c0acb42d0c5843f51f944e73
66, 55, 44, Toby Keith,   Toby Keith 35 Biggest Hits,   https://i.scdn.co/image/102399ae33761696b87a0f20b12b0b2d17eb51c9
66, 55, 45, Toby Keith,   Toby Keith 35 Biggest Hits,   https://i.scdn.co/image/e862bd80ae63a059b548753fc952c2dc0ea04855
64, 47, 45, Patsy Cline,   On The Air: Her Best TV Performances,   https://i.scdn.co/image/41ca48536ee3aa35d8343a490bd1e502c336d845
74, 43, 41, Waylon Jennings,   The Ramblin' Man,   https://i.scdn.co/image/23bf5990e057e0a9d27ca67aa77c486684de1cea
67, 44, 35, Rascal Flatts,   Changed,   https://i.scdn.co/image/fe8eb06f68b49d650c0e6cec9b4351a2389975ab
68, 42, 33, Rascal Flatts,   Changed,   https://i.scdn.co/image/4b151897d9a33c8512835d647c80828680401aec
69, 42, 33, Rascal Flatts,   Changed,   https://i.scdn.co/image/b306527c4801c3e0e8ea22fdef72d8535a5471fa
75, 48, 95, Dolly Parton,   Hits Made Famous by Country Queens (Remastered from the Original Master Tapes),   https://i.scdn.co/image/87d32aa1b18ac1d005c3a28a3a94d7bbf1c3aa82
75, 48, 95, Dolly Parton,   Hits Made Famous by Country Queens (Remastered from the Original Master Tapes),   https://i.scdn.co/image/87d32aa1b18ac1d005c3a28a3a94d7bbf1c3aa82
71, 62, 68, George Jones,   George Jones - 16 Biggest Hits,   https://i.scdn.co/image/0ba5aea219fabf8884775593e84246d371e2ea99
72, 60, 65, Blake Shelton,   Blake Shelton,   https://i.scdn.co/image/61703c5540b2fa484e4156543f090453ccd9c553
74, 63, 68, Granger Smith,   Waiting On Forever,   https://i.scdn.co/image/3c4e24a1ea3542681cd4ff792025d2757b7f93f2
