Metallica,  Metallica Through The Never (Music From The Motion Picture), metal_6.jpeg,  https://i.scdn.co/image/ebfa16fd753035a10518c2fac10793114edf49d7, 55, 50, 53, #373235 
Metallica,  Metallica Through The Never (Music from the Motion Picture), metal_7.jpeg,  https://i.scdn.co/image/1362a06f43c913c2ab376b78755a2c8cccc51362, 50, 46, 48, #322e30 
Metallica,  Lulu, metal_8.jpeg,  https://i.scdn.co/image/6c951f3f334e05ffacf598e168aed321f5b8ffc3, 53, 46, 49, #352e31 
Metallica,  ...And Justice For All, metal_9.jpeg,  https://i.scdn.co/image/db797c3e1ef01ecd96ea55787410bd56921cf8a3, 55, 33, 55, #372137 
Metallica,  ...And Justice For All, metal_10.jpeg,  https://i.scdn.co/image/a8f6cd386459022a5a57d3af9b631a636aee88d8, 101, 89, 109, #65596d 
Metallica,  ...And Justice For All, metal_11.jpeg,  https://i.scdn.co/image/9b39d31f336ac340c84fa756cee19bb589020865, 106, 107, 126, #6a6b7e 
Metallica,  Death Magnetic, metal_12.jpeg,  https://i.scdn.co/image/f9b6792d5fc79490072064f68200bce7c82d8b53, 101, 89, 109, #65596d 
Metallica,  Death Magnetic, metal_13.jpeg,  https://i.scdn.co/image/e777e126e8f49c599adfcc046e201d166a28c2a7, 72, 95, 126, #485f7e 
Metallica,  Death Magnetic, metal_14.jpeg,  https://i.scdn.co/image/62aa2177e246019eb782cd03028e266bf2ca17d7, 104, 90, 108, #685a6c 
Metallica,  Some Kind Of Monster, metal_15.jpeg,  https://i.scdn.co/image/844cf6dba35b7d64fa5b2ab31b948a01c9e286d9, 113, 92, 115, #715c73 
Metallica,  Some Kind Of Monster, metal_16.jpeg,  https://i.scdn.co/image/7ff3342f64550323a9216cc94c4f7920f2764385, 90, 92, 103, #5a5c67 
Metallica,  Some Kind Of Monster (Live), metal_17.jpeg,  https://i.scdn.co/image/bd28ddb2a6973aa554c5aa1e161b1041a4d93aaa, 86, 61, 48, #563d30 
Metallica,  St. Anger, metal_18.jpeg,  https://i.scdn.co/image/e7c527d29e99edbae0318be381c4077a9272a6ea, 86, 61, 48, #563d30 
Metallica,  St. Anger, metal_19.jpeg,  https://i.scdn.co/image/97274b39ee9f3a9e60719a690ff743ab31dd6f62, 60, 52, 76, #3c344c 
