56, 56, 56, Big Sean,   Dark Sky Paradise (Deluxe),   https://i.scdn.co/image/c51458d331a70106077bccb89f2a508aae34d571
59, 56, 52, Method Man,   Blackout!,   https://i.scdn.co/image/89ffaa603ce9a82fda3a8f0229b9c09be3c181d9
60, 57, 52, Method Man,   Blackout!,   https://i.scdn.co/image/25923bdf73e25623d09e5d20668fec92f3f6cd8d
60, 56, 52, Method Man,   Blackout!,   https://i.scdn.co/image/b67cd446604ce2f30a5607fa711f8846659755e8
63, 56, 54, Ice Cube,   AmeriKKKa's Most Wanted,   https://i.scdn.co/image/8f4d99e88e15de06c19b68a68f44300a13882017
63, 56, 54, Ice Cube,   AmeriKKKa's Most Wanted,   https://i.scdn.co/image/68c2146ce7c03c864f75f78830bff4e8eef03dc6
63, 59, 55, Jeezy,   TM:103 Hustlerz Ambition,   https://i.scdn.co/image/6e04828f4152ff63166fdd53f39767787e9f8293
60, 62, 53, DMX,   The Great Depression,   https://i.scdn.co/image/6acf38e7bb359d64da9e26951d4257bb71f92f77
60, 56, 49, The Game,   Doctor's Advocate (UK / Japan Version),   https://i.scdn.co/image/d1bf7725a5f0a0ca1784cadf6451864210205c38
52, 62, 53, DMX,   The Great Depression,   https://i.scdn.co/image/9b26bb5f396d5ed827af42f30fa65cc822f86e00
51, 57, 50, DMX,   The Great Depression,   https://i.scdn.co/image/f3505965f023b3469131a741468a86f696eb7bde
51, 57, 50, DMX,   The Great Depression,   https://i.scdn.co/image/c8ed764a8e373ad2e12b9de78476543a7ccf200c
54, 54, 49, Boyz II Men,   Evolution,   https://i.scdn.co/image/9f347096b94a9db8de0b43a4bde1869725243741
54, 54, 54, ScHoolboy Q,   Habits & Contradictions,   https://i.scdn.co/image/3fca8180aaa370d8b005b9f7ecd9c0ffe96a09f1
53, 53, 53, Busta Rhymes,   Before Extinction Level Event 2,   https://i.scdn.co/image/caeda4862075cbc7e8272f348d186f125b3947f9
54, 52, 53, Bone Thugs-N-Harmony,   Nothing But The Hits,   https://i.scdn.co/image/0042be795e9bcc5c0718e972d7725af427b8c1a2
50, 50, 50, Jeezy,   Gangsta Party,   https://i.scdn.co/image/0c7987e53eb25d485d26ed89e910237e9424bc72
50, 50, 50, Big Sean,   Dark Sky Paradise (Deluxe),   https://i.scdn.co/image/6ebc08085b3920da068a817ad6e8c5303388ffaf
50, 50, 50, Big Sean,   Dark Sky Paradise (Deluxe),   https://i.scdn.co/image/aa0e33d302bc119cb02a1791eba2194b1cf3f40e
49, 48, 48, Ice Cube,   Raw Footage (Explicit),   https://i.scdn.co/image/8fd195ef6ef28131ae350288a8d6b537ac50eea9
49, 48, 48, Ice Cube,   Raw Footage (Explicit),   https://i.scdn.co/image/f643dd57ccf68543f2d0a5c0cd662b92460fc569
53, 50, 50, Boyz II Men,   Evolucion,   https://i.scdn.co/image/2cd192febf460111d807fa5a30f688ac93eac554
59, 55, 50, Method Man,   Blackout!,   https://i.scdn.co/image/96fbf303cbf1dab70bbb9479017f30501a8eaa1a
61, 55, 48, The Game,   Doctor's Advocate,   https://i.scdn.co/image/df17f6ca3e3d943832111e44f768ea23a2e6e391
62, 49, 49, T-Pain,   rEVOLVEr,   https://i.scdn.co/image/45f2fb84cbb8cf171f80249c36253737ce41b20d
60, 51, 50, T-Pain,   rEVOLVEr (Deluxe Version),   https://i.scdn.co/image/255fb97db6d6444334b4a42c9d495985d4e6d01d
62, 55, 59, Mariah Carey,   E=MC²,   https://i.scdn.co/image/6ec35d40a3a2cbcfafd6701e36524b505394e1f2
63, 55, 60, Mariah Carey,   E=MC²,   https://i.scdn.co/image/bca35d49f6033324d2518656531c9a89135c0ea3
50, 40, 61, Raphael Saadiq,   Stone Rollin'/The Way I See It,   https://i.scdn.co/image/384b18d793b1e1a281f5e98108613d665ca09664
52, 47, 50, Busta Rhymes,   When Disaster Strikes...,   https://i.scdn.co/image/7f741bfb24bfd01543162005e3f72964912df8a1
53, 46, 49, Busta Rhymes,   When Disaster Strikes,   https://i.scdn.co/image/665b112d79bd60fa006fba230ffd43ab6e2f179a
53, 44, 52, Usher,   My Way,   https://i.scdn.co/image/a4b4cd5f9c4ef7ef20c2122db4775ea68178478c
32, 35, 50, Jeezy,   I am the Street Dream,   https://i.scdn.co/image/0febcbee3e53aa5575abb5ac2ed51efee5211304
44, 47, 48, Method Man,   Tical,   https://i.scdn.co/image/ac25b9686ce6fcff1a064dc802dd3f495e3bc7f4
43, 33, 48, DMX,   Dog Eats Rabbit (Blackburner Vs. DMX),   https://i.scdn.co/image/3d71dc78a67af91938eb65dbac4c7598595d518f
47, 41, 40, Roy Woods,   Nocturnal,   https://i.scdn.co/image/87b3a49597f3f8727d15f6483f712469bfc640bd
44, 44, 43, Bow Wow,   Face Off,   https://i.scdn.co/image/8f846f7f3c0e8e9c7573175a6590eaa6e74b06e5
47, 46, 43, R. Kelly,   Write Me Back (Deluxe Version),   https://i.scdn.co/image/129024e72d70ebd7a0150c2679831786be4eaee5
46, 46, 45, Bow Wow,   Face Off,   https://i.scdn.co/image/06190a724b72ca5ebb3b6ca63bab20ac07e286ad
46, 46, 45, Bow Wow,   Face Off,   https://i.scdn.co/image/06190a724b72ca5ebb3b6ca63bab20ac07e286ad
46, 46, 46, LL Cool J,   Authentic (Explicit Version),   https://i.scdn.co/image/51c268b75c2b36a364877602dbbe0393e7c366c8
46, 46, 46, LL Cool J,   Authentic,   https://i.scdn.co/image/454e39d4dcfb7bda7914e46725e446f9a18e041a
46, 46, 46, LL Cool J,   Authentic,   https://i.scdn.co/image/454e39d4dcfb7bda7914e46725e446f9a18e041a
46, 46, 46, LL Cool J,   Authentic,   https://i.scdn.co/image/a9c0df42d215281c76ee998f4db9086f26e21dee
46, 46, 46, LL Cool J,   Authentic,   https://i.scdn.co/image/3abaedd7536c8a8f6b9625f5271a05ba2195897e
47, 46, 46, Ice Cube,   Raw Footage (Edited),   https://i.scdn.co/image/172acee92e175a4b4d72c5e55af23a402a2b0655
47, 46, 46, Ice Cube,   Raw Footage (Edited),   https://i.scdn.co/image/2ec13f6e7003cbd264a3f97ef3ffbc15a1a0fedb
45, 45, 45, Kendrick Lamar,   Overly Dedicated,   https://i.scdn.co/image/4cb12c6cfceadb2359c6c332fa09fbc67b7993b7
44, 44, 44, ScHoolboy Q,   Oxymoron,   https://i.scdn.co/image/343051924e8ccfafa2b03bd1b2149b0131250ccb
44, 44, 44, ScHoolboy Q,   Oxymoron,   https://i.scdn.co/image/d439c5216543b03bc7cd90044d7eef429540b318
45, 47, 47, Method Man,   Tical,   https://i.scdn.co/image/d4eb089dafa79733bf26f6a3eb14cba2ff7a644d
42, 42, 42, ScHoolboy Q,   Oxymoron,   https://i.scdn.co/image/31cc5683da0409f606526b6258b230b7a1be4597
42, 42, 42, ScHoolboy Q,   Oxymoron,   https://i.scdn.co/image/2ea9e907bb8dd7f76b2e8e632f65e724fa2822c8
43, 42, 41, Eminem,   Encore,   https://i.scdn.co/image/d0f4c76d4e9efa99cffde3482e3d5249b9df50ac
42, 42, 44, Ice Cube,   Lethal Injection (Clean),   https://i.scdn.co/image/17c96af92885c99e725a17a1d9c07e61aa9aa704
39, 40, 42, Mariah Carey,   The Emancipation of Mimi (Ultra Platinum Edition),   https://i.scdn.co/image/d829b4c22e5deee92e289bfa478f82611a26b4ee
38, 42, 41, Boyz II Men,   Evolution,   https://i.scdn.co/image/2d72130ac7ce117ad3bcff4a34f9724ec63957ea
35, 34, 41, R. Kelly,   Trapped In The Closet (Chapters 1-12) [Explicit],   https://i.scdn.co/image/8f87675ad30af8bc42735c197ad1942217b06d85
37, 37, 37, ScHoolboy Q,   Oxymoron (Deluxe),   https://i.scdn.co/image/7c55078ac93a19156ecf170acc4f3048822c8ac8
37, 37, 37, ScHoolboy Q,   Oxymoron (Deluxe),   https://i.scdn.co/image/0cd0508f78c5e5f6e2b01b3009753083c7977270
36, 36, 36, Big Sean,   Dark Sky Paradise,   https://i.scdn.co/image/d745bd6d7c51691f186d7221ae5f3893301a4cb0
36, 36, 36, Big Sean,   Dark Sky Paradise,   https://i.scdn.co/image/459a41f6504626d0290335a7c349d5c8f02f6503
37, 36, 35, Ice Cube,   Lethal Injection,   https://i.scdn.co/image/5614d26bff56d8d0224a1464e4f6583ca2bccabb
37, 36, 35, Ice Cube,   Lethal Injection,   https://i.scdn.co/image/a864cf2f77ec710e14346ed3b61f0556c93bc710
35, 35, 35, Big Sean,   Dark Sky Paradise,   https://i.scdn.co/image/97570e7f46764b24a3efe31c83864d5fc7c0d9c7
35, 35, 35, Big Sean,   Dark Sky Paradise,   https://i.scdn.co/image/f98427f389ef59cdb82f32190abf198037a2eb35
32, 32, 32, Jeezy,   Seen It All: The Autobiography,   https://i.scdn.co/image/146d015d217f6dc7d8442edb18a471c6a66c8d41
